1	954.917346
2	957.831955
3	959.278177
4	957.831955
5	961.446953
6	955.774773
7	959.238694
8	963.424713
9	960.248697
10	955.774773
11	963.424713
12	963.424713
13	960.248697
14	951.280744
15	957.231432
16	957.231432
17	955.774773
18	961.446953
19	957.231432
20	957.231432
21	951.280744
22	954.917346
23	957.231432
24	963.424713
25	955.774773
26	959.278177
27	961.446953
28	957.831955
29	959.278177
30	957.831955
31	961.446953
32	955.774773
33	959.238694
34	963.424713
35	957.831955
36	951.280744
37	954.917346
38	957.831955
39	959.238694
40	955.774773
41	959.278177
42	954.917346
43	957.831955
44	957.831955
45	951.280744
46	951.280744
47	960.248697
48	957.831955
49	957.231432
50	959.278177
51	959.278177
52	954.917346
53	951.280744
54	957.831955
55	954.917346
56	954.917346
57	954.917346
58	957.231432
59	963.424713
60	954.917346
61	951.280744
62	959.278177
63	955.774773
64	957.231432
65	963.424713
66	960.248697
67	957.231432
68	959.238694
69	959.278177
70	955.774773
71	957.231432
72	959.238694
73	954.917346
74	963.424713
75	963.424713
76	961.446953
77	960.248697
78	959.238694
79	959.238694
80	954.917346
81	955.774773
82	959.238694
83	954.917346
84	957.231432
85	959.238694
86	960.248697
87	961.446953
88	959.278177
89	960.248697
90	955.774773
91	959.278177
92	954.917346
93	955.774773
94	954.917346
95	951.280744
96	957.831955
97	951.280744
98	961.446953
99	959.238694
100	957.831955
