-1.171667	-0.067667	574.201443
-1.171667	-0.063000	566.120604
-1.171667	-0.058333	580.262019
-1.171667	-0.053667	568.140820
-1.171667	-0.049000	566.120604
-1.171667	-0.044333	584.302387
-1.171667	-0.039667	566.120604
-1.171667	-0.035000	570.161011
-1.171667	-0.030333	566.120604
-1.171667	-0.025667	553.999431
-1.171667	-0.021000	535.815523
-1.171667	-0.016333	507.532669
-1.171667	-0.011667	501.472059
-1.171667	-0.007000	517.633666
-1.171667	-0.002333	556.017495
-1.171667	0.002333	586.935647
-1.171667	0.007000	609.157870
-1.171667	0.011667	653.602354
-1.171667	0.016333	679.794598
-1.171667	0.021000	708.077451
-1.171667	0.025667	753.064542
-1.171667	0.030333	765.185716
-1.171667	0.035000	799.529145
-1.171667	0.039667	835.101748
-1.171667	0.044333	853.283531
-1.171667	0.049000	893.687584
-1.171667	0.053667	913.648709
-1.171667	0.058333	937.891103
-1.171667	0.063000	946.558813
-1.171667	0.067667	954.639652
-1.115000	-0.067667	566.120415
-1.115000	-0.063000	558.039576
-1.115000	-0.058333	572.180991
-1.115000	-0.053667	560.059792
-1.115000	-0.049000	558.039576
-1.115000	-0.044333	576.221359
-1.115000	-0.039667	558.039576
-1.115000	-0.035000	562.079984
-1.115000	-0.030333	553.241709
-1.115000	-0.025667	541.120536
-1.115000	-0.021000	527.734495
-1.115000	-0.016333	499.451641
-1.115000	-0.011667	493.391031
-1.115000	-0.007000	509.552638
-1.115000	-0.002333	547.936467
-1.115000	0.002333	578.854619
-1.115000	0.007000	601.076842
-1.115000	0.011667	645.521326
-1.115000	0.016333	671.713570
-1.115000	0.021000	699.996423
-1.115000	0.025667	744.983515
-1.115000	0.030333	757.104688
-1.115000	0.035000	791.448117
-1.115000	0.039667	827.020720
-1.115000	0.044333	845.202503
-1.115000	0.049000	885.606556
-1.115000	0.053667	905.567681
-1.115000	0.058333	929.810075
-1.115000	0.063000	938.477785
-1.115000	0.067667	946.558624
-1.058333	-0.067667	580.261871
-1.058333	-0.063000	572.181032
-1.058333	-0.058333	575.398553
-1.058333	-0.053667	551.156159
-1.058333	-0.049000	549.135943
-1.058333	-0.044333	550.850059
-1.058333	-0.039667	532.668275
-1.058333	-0.035000	536.708683
-1.058333	-0.030333	506.776848
-1.058333	-0.025667	494.655674
-1.058333	-0.021000	504.756706
-1.058333	-0.016333	513.593097
-1.058333	-0.011667	507.532487
-1.058333	-0.007000	523.694093
-1.058333	-0.002333	552.123390
-1.058333	0.002333	552.123390
-1.058333	0.007000	574.345613
-1.058333	0.011667	618.790097
-1.058333	0.016333	649.685370
-1.058333	0.021000	677.968224
-1.058333	0.025667	728.473331
-1.058333	0.030333	771.246143
-1.058333	0.035000	805.589573
-1.058333	0.039667	841.162175
-1.058333	0.044333	859.343959
-1.058333	0.049000	899.748012
-1.058333	0.053667	919.709137
-1.058333	0.058333	943.951531
-1.058333	0.063000	952.619241
-1.058333	0.067667	960.700080
-1.001667	-0.067667	558.473503
-1.001667	-0.063000	550.392664
-1.001667	-0.058333	551.156407
-1.001667	-0.053667	526.914013
-1.001667	-0.049000	524.893797
-1.001667	-0.044333	526.607912
-1.001667	-0.039667	508.426129
-1.001667	-0.035000	512.466537
-1.001667	-0.030333	482.534701
-1.001667	-0.025667	470.413528
-1.001667	-0.021000	480.514559
