-1.175714	-0.068000	714.640006
-1.175714	-0.064000	699.220496
-1.175714	-0.060000	700.127516
-1.175714	-0.056000	717.361067
-1.175714	-0.052000	712.825925
-1.175714	-0.048000	699.220496
-1.175714	-0.044000	701.941598
-1.175714	-0.040000	720.989231
-1.175714	-0.036000	711.011884
-1.175714	-0.032000	699.220496
-1.175714	-0.028000	699.220496
-1.175714	-0.024000	656.590129
-1.175714	-0.020000	630.286292
-1.175714	-0.016000	620.308986
-1.175714	-0.012000	626.658210
-1.175714	-0.008000	649.333965
-1.175714	-0.004000	688.336251
-1.175714	-0.000000	722.189301
-1.175714	0.004000	730.352566
-1.175714	0.008000	754.842362
-1.175714	0.012000	795.658689
-1.175714	0.016000	838.297663
-1.175714	0.020000	848.274969
-1.175714	0.024000	874.578806
-1.175714	0.028000	917.209174
-1.175714	0.032000	966.300859
-1.175714	0.036000	978.092246
-1.175714	0.040000	1006.210165
-1.175714	0.044000	1050.654614
-1.175714	0.048000	1089.078602
-1.175714	0.052000	1102.684030
-1.175714	0.056000	1132.615990
-1.175714	0.060000	1162.081267
-1.175714	0.064000	1161.174247
-1.175714	0.068000	1176.593757
-1.127143	-0.068000	699.220814
-1.127143	-0.064000	683.801304
-1.127143	-0.060000	684.708325
-1.127143	-0.056000	701.941876
-1.127143	-0.052000	697.406733
-1.127143	-0.048000	683.801304
-1.127143	-0.044000	686.522406
-1.127143	-0.040000	705.570039
-1.127143	-0.036000	695.592692
-1.127143	-0.032000	683.801304
-1.127143	-0.028000	683.801304
-1.127143	-0.024000	641.170937
-1.127143	-0.020000	614.867100
-1.127143	-0.016000	604.889794
-1.127143	-0.012000	611.239019
-1.127143	-0.008000	633.914774
-1.127143	-0.004000	672.917059
-1.127143	-0.000000	706.770109
-1.127143	0.004000	714.933374
-1.127143	0.008000	739.423170
-1.127143	0.012000	780.239497
-1.127143	0.016000	822.878472
-1.127143	0.020000	832.855778
-1.127143	0.024000	859.159615
-1.127143	0.028000	901.789982
-1.127143	0.032000	950.881667
-1.127143	0.036000	962.673055
-1.127143	0.040000	990.790973
-1.127143	0.044000	1035.235422
-1.127143	0.048000	1073.659410
-1.127143	0.052000	1087.264839
-1.127143	0.056000	1117.196798
-1.127143	0.060000	1146.662076
-1.127143	0.064000	1145.755055
-1.127143	0.068000	1161.174565
-1.078571	-0.068000	700.128052
-1.078571	-0.064000	684.708542
-1.078571	-0.060000	685.615562
-1.078571	-0.056000	702.849113
-1.078571	-0.052000	698.313970
-1.078571	-0.048000	684.708542
-1.078571	-0.044000	687.429644
-1.078571	-0.040000	706.477277
-1.078571	-0.036000	682.731684
-1.078571	-0.032000	670.940296
-1.078571	-0.028000	675.475439
-1.078571	-0.024000	642.078174
-1.078571	-0.020000	615.774338
-1.078571	-0.016000	605.797032
-1.078571	-0.012000	612.146256
-1.078571	-0.008000	634.822011
