1	87.677939
2	90.712442
3	94.603713
4	89.636102
5	81.944843
6	77.023276
7	92.126170
8	96.515634
9	93.416094
10	86.729708
11	95.515955
12	95.513569
13	92.406444
14	86.309189
15	88.906016
16	80.815253
17	89.048001
18	94.372095
19	90.386707
20	87.808469
21	86.345042
22	87.437155
23	89.358639
24	95.316618
25	88.070113
26	85.289528
27	84.768495
28	88.675067
29	93.457679
30	88.717950
31	85.949714
32	81.175301
33	91.172148
34	95.307646
35	90.018685
36	77.674347
37	78.658850
38	88.487038
39	89.651932
40	84.459221
41	86.831959
42	79.982618
43	89.937303
44	90.191844
45	86.040009
46	77.175844
47	84.629993
48	86.573680
49	85.701467
50	90.702300
51	86.816579
52	79.945859
53	79.165756
54	90.890779
55	87.925477
56	87.776754
57	85.102512
58	85.689821
59	91.137975
60	83.716422
61	78.799636
62	86.825368
63	88.735041
64	90.131834
65	96.200119
66	93.004428
67	88.113414
68	87.607163
69	90.516958
70	84.535695
71	81.757032
72	83.928057
73	87.868895
74	96.193643
75	96.290182
76	94.077374
77	82.943667
78	86.975254
79	81.556258
80	82.798999
81	80.432960
82	83.489197
83	87.603734
84	89.941513
85	91.992733
86	92.754468
87	83.614606
88	83.895910
89	82.331415
90	76.944871
91	86.421014
92	79.434284
93	78.169624
94	84.253233
95	83.980435
96	80.365373
97	76.461853
98	83.318852
99	81.255005
100	78.875090
