-1.183000e+00	-6.860000e-02	7.243522e+01
-1.183000e+00	-6.580000e-02	7.051522e+01
-1.183000e+00	-6.300000e-02	6.867522e+01
-1.183000e+00	-6.020000e-02	6.691522e+01
-1.183000e+00	-5.740000e-02	6.523522e+01
-1.183000e+00	-5.460000e-02	6.363522e+01
-1.183000e+00	-5.180000e-02	6.211522e+01
-1.183000e+00	-4.900000e-02	6.067522e+01
-1.183000e+00	-4.620000e-02	5.931522e+01
-1.183000e+00	-4.340000e-02	5.803522e+01
-1.183000e+00	-4.060000e-02	5.683522e+01
-1.183000e+00	-3.780000e-02	5.571522e+01
-1.183000e+00	-3.500000e-02	5.467522e+01
-1.183000e+00	-3.220000e-02	5.371522e+01
-1.183000e+00	-2.940000e-02	5.283522e+01
-1.183000e+00	-2.660000e-02	5.203522e+01
-1.183000e+00	-2.380000e-02	5.131522e+01
-1.183000e+00	-2.100000e-02	5.067522e+01
-1.183000e+00	-1.820000e-02	5.011522e+01
-1.183000e+00	-1.540000e-02	4.963522e+01
-1.183000e+00	-1.260000e-02	4.923522e+01
-1.183000e+00	-9.800000e-03	4.891522e+01
-1.183000e+00	-7.000000e-03	4.867522e+01
-1.183000e+00	-4.200000e-03	4.851522e+01
-1.183000e+00	-1.400000e-03	4.843522e+01
-1.183000e+00	1.400000e-03	4.843522e+01
-1.183000e+00	4.200000e-03	4.851522e+01
-1.183000e+00	7.000000e-03	4.867522e+01
-1.183000e+00	9.800000e-03	4.891522e+01
-1.183000e+00	1.260000e-02	4.923522e+01
-1.183000e+00	1.540000e-02	4.963522e+01
-1.183000e+00	1.820000e-02	5.011522e+01
-1.183000e+00	2.100000e-02	5.067522e+01
-1.183000e+00	2.380000e-02	5.131522e+01
-1.183000e+00	2.660000e-02	5.203522e+01
-1.183000e+00	2.940000e-02	5.283522e+01
-1.183000e+00	3.220000e-02	5.371522e+01
-1.183000e+00	3.500000e-02	5.467522e+01
-1.183000e+00	3.780000e-02	5.571522e+01
-1.183000e+00	4.060000e-02	5.683522e+01
-1.183000e+00	4.340000e-02	5.803522e+01
-1.183000e+00	4.620000e-02	5.931522e+01
-1.183000e+00	4.900000e-02	6.067522e+01
-1.183000e+00	5.180000e-02	6.211522e+01
-1.183000e+00	5.460000e-02	6.363522e+01
-1.183000e+00	5.740000e-02	6.523522e+01
-1.183000e+00	6.020000e-02	6.691522e+01
-1.183000e+00	6.300000e-02	6.867522e+01
-1.183000e+00	6.580000e-02	7.051522e+01
-1.183000e+00	6.860000e-02	7.243522e+01
-1.149000e+00	-6.860000e-02	6.969170e+01
-1.149000e+00	-6.580000e-02	6.777170e+01
-1.149000e+00	-6.300000e-02	6.593170e+01
-1.149000e+00	-6.020000e-02	6.417170e+01
-1.149000e+00	-5.740000e-02	6.249170e+01
-1.149000e+00	-5.460000e-02	6.089170e+01
-1.149000e+00	-5.180000e-02	5.937170e+01
-1.149000e+00	-4.900000e-02	5.793170e+01
-1.149000e+00	-4.620000e-02	5.657170e+01
-1.149000e+00	-4.340000e-02	5.529170e+01
-1.149000e+00	-4.060000e-02	5.409170e+01
-1.149000e+00	-3.780000e-02	5.297170e+01
-1.149000e+00	-3.500000e-02	5.193170e+01
-1.149000e+00	-3.220000e-02	5.097170e+01
-1.149000e+00	-2.940000e-02	5.009170e+01
-1.149000e+00	-2.660000e-02	4.929170e+01
-1.149000e+00	-2.380000e-02	4.857170e+01
-1.149000e+00	-2.100000e-02	4.793170e+01
-1.149000e+00	-1.820000e-02	4.737170e+01
-1.149000e+00	-1.540000e-02	4.689170e+01
-1.149000e+00	-1.260000e-02	4.649170e+01
-1.149000e+00	-9.800000e-03	4.617170e+01
-1.149000e+00	-7.000000e-03	4.593170e+01
