1	63.625104
2	55.516911
3	55.698514
4	62.556227
5	62.447997
6	57.954170
7	62.086216
8	59.933978
9	60.966919
10	64.899027
11	53.236961
12	67.967980
13	60.491814
14	59.354432
15	57.326358
16	65.570272
17	65.285057
18	58.489714
19	60.036338
20	62.316703
21	57.872958
22	62.207280
23	65.796863
24	64.769369
25	61.642145
26	64.111923
27	60.241480
28	65.429085
29	67.485655
30	63.999812
31	58.926198
32	56.885434
33	60.243980
34	64.194821
35	63.383055
36	66.712352
37	64.213656
38	67.235908
39	63.547388
40	64.651582
41	60.410510
42	58.641762
43	64.251439
44	56.331163
45	58.145657
46	62.364211
47	63.795762
48	62.323495
49	65.276506
50	67.080834
51	65.621859
52	63.023426
53	62.564378
54	64.566401
55	66.624244
56	62.058266
57	65.230400
58	62.225818
59	67.564826
60	64.078183
61	59.788726
62	57.626736
63	59.238263
64	62.231504
65	58.366740
66	61.898617
67	61.559391
68	60.192413
69	63.510288
70	65.577447
71	59.066413
72	63.784616
73	58.355541
74	58.907663
75	65.990391
76	61.063386
77	60.802733
78	65.156223
79	67.321115
80	67.560769
81	58.351968
82	62.007839
83	59.961452
84	55.181600
85	63.070719
86	67.207038
87	66.170100
88	60.076696
89	65.987968
90	54.857529
91	58.676912
92	55.337895
93	57.877868
94	54.913462
95	59.560442
96	67.347670
97	66.872042
98	62.117691
99	64.126286
100	55.059398
101	55.475405
102	58.400126
103	62.078822
104	60.096549
105	59.171318
106	61.226158
107	65.630741
108	86.581810
109	93.815654
110	88.927247
111	55.902534
112	54.338468
113	56.448470
114	57.566970
115	57.617323
116	59.034157
117	59.918030
118	78.828208
119	94.277862
120	95.746482
121	86.773056
