1	87.706572
2	90.743627
3	94.638947
4	89.779594
5	88.629300
6	85.875344
7	92.447782
8	96.613339
9	93.506537
10	86.813370
11	95.544847
12	95.545565
13	92.601720
14	86.493179
15	89.327014
16	87.084201
17	89.479065
18	94.565445
19	90.490125
20	87.993330
21	86.455875
22	87.532771
23	89.596928
24	95.430441
25	88.397920
26	91.941743
27	92.591290
28	89.748414
29	93.669290
30	88.941026
31	87.576499
32	84.942226
33	91.368575
34	95.420600
35	90.327866
36	83.909392
37	84.909713
38	88.875758
39	89.899572
40	86.933381
41	88.631628
42	83.852990
43	90.200718
44	90.349340
45	86.278670
46	81.979279
47	86.724332
48	87.409138
49	86.482304
50	91.491532
51	88.743826
52	82.861455
53	82.959021
54	91.359718
55	88.409655
56	88.287169
57	85.705044
58	86.477241
59	92.002503
60	84.490976
61	80.700297
62	88.935724
63	89.209018
64	90.577605
65	96.690896
66	93.591097
67	88.847077
68	88.574025
69	91.385610
70	85.410300
71	83.617826
72	85.964913
73	88.292105
74	96.603743
75	96.743329
76	94.765412
77	92.018180
78	89.434559
79	88.734149
80	83.861300
81	80.955184
82	85.151978
83	88.080858
84	90.415959
85	92.581063
86	93.547839
87	92.941918
88	92.359933
89	89.726267
90	83.479442
91	86.916131
92	80.935149
93	83.937663
94	84.860798
95	84.799401
96	88.838386
97	84.933851
98	91.384855
99	88.779952
100	85.496628
