1	95.720012
2	95.681074
3	95.881074
4	96.481074
5	97.481074
6	98.777752
7	99.777752
8	101.177752
9	102.235799
10	102.435799
11	102.262006
12	95.920012
13	95.881074
14	96.481074
15	97.481074
16	98.777752
17	99.777752
18	101.142961
19	102.142961
20	102.435799
21	102.756978
22	102.462006
23	96.520012
24	96.481074
25	97.481074
26	98.777752
27	99.777752
28	101.142961
29	101.966852
30	102.275672
31	102.431123
32	102.556978
33	102.238085
34	97.520012
35	97.481074
36	98.881074
37	99.777752
38	100.961287
39	101.166852
40	101.366852
41	101.966852
42	101.801843
43	102.238085
44	101.638085
45	96.969147
46	97.969147
47	99.030833
48	99.542289
49	100.142289
50	101.106759
51	101.102555
52	101.702555
53	101.201843
54	101.638085
55	101.086202
56	96.369147
57	96.969147
58	97.969147
59	99.030833
60	99.542289
61	100.142289
62	100.302345
63	100.980780
64	101.001843
65	100.799077
66	99.686202
67	96.169147
68	96.369147
69	96.969147
70	97.969147
71	99.030833
72	100.178346
73	99.302345
74	99.580780
75	100.799077
76	99.686202
77	98.686202
78	95.910915
79	96.510915
80	97.230833
81	97.430833
82	98.030833
83	98.822434
84	98.702345
85	98.580780
86	99.580780
87	98.686202
88	98.086202
89	95.710915
90	95.910915
91	96.510915
92	97.510915
93	98.822434
94	97.822434
95	98.360248
96	97.980780
97	98.580780
98	98.086202
99	97.886202
100	95.910915
101	96.510915
102	97.510915
103	98.822434
104	97.822434
105	97.222434
106	97.760248
107	97.780780
108	97.980780
109	98.580780
110	98.086202
111	96.089735
112	96.289735
113	96.889735
114	97.822434
115	97.222434
116	97.022434
117	97.222434
118	97.760248
119	98.360248
120	99.360248
121	98.686202
