1	65.785854
2	57.021346
3	59.094018
4	63.009905
5	62.768074
6	60.514571
7	63.429777
8	63.026245
9	64.058300
10	68.640341
11	76.579138
12	70.422691
13	62.035611
14	60.976913
15	61.287213
16	65.942864
17	65.533618
18	61.505136
19	60.031808
20	65.873304
21	58.431560
22	85.281669
23	68.604183
24	66.350513
25	63.309268
26	65.894307
27	64.932743
28	65.690757
29	67.616194
30	64.025377
31	62.069464
32	57.231450
33	67.403648
34	68.551251
35	67.351175
36	68.385313
37	66.022656
38	69.189852
39	63.902138
40	67.745472
41	63.178020
42	63.012688
43	66.011435
44	61.265951
45	62.517465
46	66.412063
47	65.565185
48	64.158114
49	70.020822
50	70.964116
51	68.997443
52	66.857492
53	64.276299
54	66.254712
55	68.278664
56	65.665427
57	67.036873
58	70.034832
59	71.650847
60	62.626878
61	62.778035
62	60.991459
63	62.949875
64	65.934468
65	61.982274
66	63.500367
67	63.163962
68	66.647944
69	67.021870
70	64.631209
71	63.406052
72	64.981765
73	61.576436
74	59.729529
75	66.775240
76	64.943407
77	63.977256
78	63.305890
79	65.119596
80	64.849776
81	62.000889
82	63.158853
83	61.133509
84	60.211790
85	63.849541
86	67.945013
87	66.962844
88	63.408156
89	56.832929
90	55.530866
91	59.649188
92	59.758964
93	59.033967
94	56.042335
95	60.324684
96	68.056417
97	67.522852
98	62.788495
99	64.852916
100	54.734399
101	56.242513
102	59.418697
103	63.185782
104	64.567766
105	60.447488
106	62.161275
107	66.458135
108	86.722861
109	93.873749
110	88.981336
111	55.713196
112	55.210412
113	57.431964
114	58.609329
115	58.709515
116	63.082220
117	76.520395
118	85.564063
119	94.427469
120	95.783970
121	86.807564
