1	59.555046
2	57.830003
3	58.319943
4	65.299219
5	65.414319
6	61.075323
7	68.719449
8	67.553055
9	68.684936
10	73.194158
11	80.080395
12	69.331421
13	62.887598
14	62.074113
15	60.271248
16	68.640651
17	68.610676
18	61.925354
19	67.637808
20	70.951813
21	66.242754
22	89.058566
23	69.467199
24	67.327700
25	64.406285
26	67.172317
27	63.554120
28	68.873585
29	71.179172
30	72.015754
31	67.133974
32	65.554320
33	87.278304
34	69.446059
35	68.351877
36	69.510622
37	67.285645
38	70.679101
39	67.274729
40	80.887852
41	81.000666
42	81.042064
43	87.821958
44	80.101851
45	63.411628
46	67.398087
47	66.656721
48	65.556895
49	68.959323
50	81.240772
51	83.034984
52	82.783417
53	79.353727
54	85.446964
55	87.558215
56	66.530203
57	67.969310
58	69.855378
59	71.214251
60	76.445392
61	75.129218
62	75.065969
63	77.098819
64	80.105040
65	73.515211
66	80.384432
67	63.963332
68	66.577627
69	66.928439
70	76.306237
71	74.375952
72	77.472193
73	74.150430
74	72.325796
75	79.336298
76	76.848439
77	74.406184
78	60.322020
79	68.516939
80	68.782883
81	65.879222
82	74.115792
83	72.191064
84	71.304716
85	75.002157
86	79.114559
87	78.101516
88	74.001789
89	61.911543
90	61.215331
91	66.103582
92	66.335708
93	67.377230
94	65.690424
95	67.832125
96	77.757085
97	77.268416
98	72.440975
99	74.504631
100	60.822186
101	62.084513
102	65.959470
103	70.553880
104	71.189234
105	67.696871
106	60.796278
107	74.660394
108	87.291760
109	94.353577
110	89.424396
111	61.818697
112	61.063105
113	63.980984
114	65.180802
115	65.279553
116	68.826988
117	77.124979
118	85.925329
119	94.713149
120	95.950286
121	86.970453
