1	65.739119
2	64.711552
3	66.080371
4	72.968404
5	74.034084
6	70.945792
7	76.692262
8	81.945123
9	83.424479
10	94.395149
11	86.561973
12	75.505269
13	69.795928
14	69.798871
15	69.006114
16	77.200105
17	78.268808
18	73.077183
19	76.337363
20	87.361184
21	87.331351
22	95.526105
23	75.619536
24	74.223877
25	72.163828
26	75.857756
27	73.412421
28	78.431726
29	82.040950
30	80.304092
31	80.344419
32	86.198188
33	93.317898
34	74.765837
35	75.237430
36	77.265025
37	75.997561
38	80.445372
39	76.590176
40	79.281066
41	79.454994
42	84.335093
43	87.467650
44	79.608985
45	68.727708
46	74.226935
47	74.363699
48	74.106709
49	80.101582
50	80.228687
51	80.458787
52	85.579630
53	83.301781
54	85.310200
55	87.327270
56	72.572262
57	74.729175
58	72.762459
59	80.623538
60	75.859221
61	73.111446
62	77.354451
63	79.532148
64	82.344335
65	78.463407
66	80.387374
67	70.060154
68	69.580080
69	75.002617
70	76.125008
71	70.901524
72	75.822334
73	76.147049
74	74.448840
75	81.489372
76	75.703324
77	78.549186
78	72.661524
79	75.698259
80	76.956959
81	68.862377
82	72.723690
83	70.761470
84	69.991129
85	76.845641
86	80.989191
87	79.969316
88	73.182468
89	73.416661
90	61.645632
91	66.287244
92	66.416756
93	67.332226
94	64.453866
95	66.661930
96	79.306781
97	78.899028
98	74.031023
99	76.083019
100	61.108497
101	62.207510
102	65.938319
103	70.517904
104	71.137162
105	67.368872
106	59.541334
107	75.743338
108	87.376026
109	94.430542
110	89.495159
111	61.929803
112	61.052870
113	63.951755
114	65.148462
115	65.237063
116	68.427940
117	55.410199
118	85.622881
119	94.748454
120	95.975316
121	86.995170
